image,longitude,latitude,timestamp
20190128_143040.jpg,-123.278071972,44.565584,2019-01-28T14:30:40
20190128_143159.jpg,-123.278071972,44.565584,2019-01-28T14:31:59
20190128_143258.jpg,-123.280427,44.565873,2019-01-28T14:32:58
20190128_143419.jpg,-123.279357,44.5653099722,2019-01-28T14:34:19
20190128_143445.jpg,-123.278964,44.5657959722,2019-01-28T14:34:45
20190128_143508.jpg,-123.278964,44.5657959722,2019-01-28T14:35:08
